总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
463.0,52429,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,88.31,平层,其他
306.0,34464,"['通州', '通州其它']",3室2厅1厨1卫,底层 ,88.79,平层,精装
295.0,46486,"['通州', '临河里']",1室1厅1厨1卫,低楼层 ,63.46,平层,精装
439.0,36569,"['通州', '通州其它']",3室2厅1厨2卫,高楼层 ,120.05,平层,精装
290.0,45576,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,63.63,平层,简装
256.0,37129,"['通州', '万达']",2室2厅1厨1卫,顶层 ,68.95,平层,精装
385.0,42105,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,91.44,平层,精装
247.0,33948,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,72.76,平层,简装
218.0,26697,"['通州', '通州其它']",2室1厅1厨1卫,高楼层 ,81.66,平层,精装
505.0,52463,"['通州', '通州北苑']",2室1厅1厨1卫,高楼层 ,96.26,平层,精装
231.0,31515,"['通州', '通州其它']",2室1厅1厨1卫,高楼层 ,73.3,平层,精装
245.0,36152,"['通州', '梨园']",1室1厅1厨1卫,顶层 ,67.77,平层,精装
435.0,35161,"['通州', '万达']",3室2厅1厨2卫,顶层 ,123.72,平层,精装
425.0,47323,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,底层 ,89.81,平层,精装
449.0,55951,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,80.25,平层,精装
275.0,30029,"['通州', '万达']",3室1厅1厨1卫,低楼层 ,91.58,平层,简装
569.0,44215,"['通州', '果园']",3室2厅1厨2卫,顶层 ,128.69,平层,精装
279.0,31594,"['通州', '潞苑']",2室2厅1厨1卫,低楼层 ,88.31,平层,简装
267.0,36696,"['通州', '梨园']",2室1厅1厨1卫,顶层 ,72.76,平层,精装
268.0,35001,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,76.57,平层,精装
319.0,45390,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,70.28,平层,精装
307.0,33811,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,90.8,平层,简装
496.0,53937,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,91.96,平层,简装
455.0,32447,"['通州', '通州北苑']",3室2厅1厨2卫,中楼层 ,140.23,平层,精装
200.0,29923,"['通州', '马驹桥']",1室1厅1厨1卫,高楼层 ,66.84,平层,简装
262.0,35454,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,73.9,平层,精装
210.0,23832,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,88.12,平层,精装
279.0,39441,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,70.74,平层,精装
459.0,51672,"['通州', '临河里']",3室2厅1厨1卫,低楼层 ,88.83,平层,精装
340.0,36462,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,底层 ,93.25,平层,精装
316.0,37530,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,84.2,平层,简装
435.0,49669,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,87.58,平层,简装
315.0,34803,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,90.51,平层,简装
345.0,38084,"['通州', '马驹桥']",2室2厅1厨1卫,高楼层 ,90.59,平层,精装
286.0,41875,"['通州', '玉桥']",2室1厅1厨1卫,中楼层 ,68.3,平层,精装
530.0,47826,"['通州', '玉桥']",3室2厅1厨2卫,中楼层 ,110.82,平层,简装
330.0,36782,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,89.72,平层,精装
238.0,22700,"['通州', '潞苑']",3室2厅1厨2卫,顶层 ,104.85,平层,简装
310.0,33810,"['通州', '通州其它']",2室1厅1厨1卫,高楼层 ,91.69,平层,精装
386.0,42385,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,91.07,平层,精装
381.0,42002,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,90.71,平层,精装
445.0,45754,"['通州', '通州北苑']",2室2厅1厨1卫,低楼层 ,97.26,平层,精装
385.0,37797,"['通州', '九棵树(家乐福)']",2室1厅1厨2卫,低楼层 ,101.86,平层,简装
390.0,38691,"['通州', '通州北苑']",2室2厅1厨2卫,中楼层 ,100.8,平层,精装
119.0,26375,"['通州', '北关']",1室0厅1厨1卫,低楼层 ,45.12,平层,简装
175.0,33327,"['通州', '马驹桥']",1室1厅1厨1卫,中楼层 ,52.51,平层,其他
188.0,35365,"['通州', '通州其它']",1室1厅1厨1卫,低楼层 ,53.16,平层,精装
298.0,23948,"['通州', '梨园']",4室1厅1厨2卫,顶层 ,124.44,复式,简装
650.0,52340,"['通州', '武夷花园']",3室2厅1厨2卫,底层 ,124.19,错层,精装
179.0,39315,"['通州', '果园']",1室1厅0厨1卫,顶层 ,45.53,平层,简装
247.0,44385,"['通州', '通州其它']",1室0厅1厨1卫,低楼层 ,55.65,平层,精装
590.0,46729,"['通州', '果园']",3室2厅1厨2卫,低楼层 ,126.26,错层,精装
243.0,41760,"['通州', '梨园']",1室1厅1厨1卫,低楼层 ,58.19,平层,简装
228.0,40861,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,55.8,平层,精装
215.0,38957,"['通州', '临河里']",1室0厅1厨1卫,中楼层 ,55.19,平层,简装
440.0,61487,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,71.56,平层,精装
262.0,38954,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,67.26,平层,精装
228.0,36111,"['通州', '通州其它']",1室1厅1厨1卫,底层 ,63.14,平层,精装
179.0,29111,"['通州', '乔庄']",1室1厅1厨1卫,顶层 ,61.49,平层,简装
148.0,28063,"['通州', '通州其它']",1室0厅1厨1卫,底层 ,52.74,平层,简装
475.0,53528,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,88.74,平层,精装
207.0,45355,"['通州', '临河里']",1室0厅1厨1卫,高楼层 ,45.64,平层,精装
222.0,32301,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,中楼层 ,68.73,平层,精装
298.0,33830,"['通州', '果园']",2室1厅1厨1卫,顶层 ,88.09,平层,精装
275.0,46634,"['通州', '武夷花园']",1室1厅1厨1卫,高楼层 ,58.97,平层,简装
277.0,45786,"['通州', '临河里']",1室1厅1厨1卫,高楼层 ,60.5,平层,精装
186.0,32320,"['通州', '临河里']",1室1厅1厨1卫,底层 ,57.55,平层,简装
280.0,47482,"['通州', '武夷花园']",1室1厅1厨1卫,高楼层 ,58.97,平层,简装
240.0,33756,"['通州', '玉桥']",2室1厅1厨1卫,顶层 ,71.1,平层,精装
280.0,37539,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,74.59,平层,精装
169.0,33281,"['通州', '通州北苑']",1室0厅1厨1卫,高楼层 ,50.78,平层,精装
380.0,48041,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,底层 ,79.1,平层,精装
329.0,36905,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,89.15,平层,精装
235.0,26714,"['通州', '潞苑']",2室2厅1厨1卫,高楼层 ,87.97,平层,简装
410.0,40363,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,101.58,平层,简装
455.0,63055,"['通州', '武夷花园']",2室1厅1厨1卫,高楼层 ,72.16,平层,精装
420.0,44012,"['通州', '马驹桥']",3室2厅1厨1卫,低楼层 ,95.43,平层,精装
410.0,38027,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,107.82,平层,精装
279.0,34823,"['通州', '果园']",3室1厅1厨1卫,高楼层 ,80.12,平层,简装
335.0,38077,"['通州', '潞苑']",3室1厅1厨1卫,中楼层 ,87.98,平层,精装
195.0,37857,"['通州', '梨园']",1室1厅1厨1卫,中楼层 ,51.51,平层,简装
159.0,47734,"['通州', '临河里']",1室0厅1厨1卫,高楼层 ,33.31,平层,简装
185.0,33334,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,55.5,平层,其他
505.0,54749,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,92.24,平层,简装
210.0,31949,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,65.73,平层,精装
339.0,41236,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,82.21,平层,简装
320.0,35671,"['通州', '通州其它']",2室2厅1厨1卫,低楼层 ,89.71,平层,简装
465.0,51713,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,89.92,平层,精装
242.0,47101,"['通州', '临河里']",1室0厅1厨1卫,中楼层 ,51.38,平层,精装
280.0,40364,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,69.37,平层,简装
315.0,33500,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,94.03,平层,精装
242.0,41396,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,58.46,平层,精装
278.0,43554,"['通州', '临河里']",1室1厅1厨1卫,低楼层 ,63.83,平层,精装
570.0,40837,"['通州', '通州北苑']",3室2厅1厨2卫,中楼层 ,139.58,平层,精装
239.0,39027,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,中楼层 ,61.24,平层,精装
529.0,57783,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,91.55,平层,精装
575.0,43637,"['通州', '果园']",3室1厅1厨2卫,低楼层 ,131.77,平层,简装
446.0,61773,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,72.2,平层,简装
368.0,32171,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,114.39,平层,精装
275.0,31458,"['通州', '通州北苑']",2室2厅1厨1卫,中楼层 ,87.42,平层,简装
363.0,40209,"['通州', '潞苑']",3室1厅1厨1卫,高楼层 ,90.28,平层,简装
529.0,48720,"['通州', '武夷花园']",2室1厅1厨1卫,顶层 ,108.58,平层,精装
235.0,41113,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,高楼层 ,57.16,平层,精装
440.0,44463,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,98.96,平层,精装
348.0,38365,"['通州', '潞苑']",3室1厅1厨1卫,顶层 ,90.71,平层,精装
199.0,38189,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,高楼层 ,52.11,平层,简装
279.0,38510,"['通州', '通州北苑']",1室1厅1厨1卫,低楼层 ,72.45,平层,简装
675.0,54830,"['通州', '武夷花园']",3室1厅1厨2卫,中楼层 ,123.11,平层,精装
425.0,37512,"['通州', '临河里']",3室1厅1厨2卫,顶层 ,113.3,平层,简装
458.0,41682,"['通州', '武夷花园']",2室1厅1厨2卫,中楼层 ,109.88,跃层,简装
385.0,55476,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,69.4,平层,精装
326.0,37198,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,87.64,平层,简装
320.0,35600,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,89.89,平层,简装
378.0,54000,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,70.0,平层,精装
253.0,32254,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,78.44,平层,精装
308.0,34147,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,90.2,平层,简装
518.0,59878,"['通州', '武夷花园']",2室2厅1厨1卫,高楼层 ,86.51,平层,精装
224.0,38436,"['通州', '武夷花园']",1室0厅1厨1卫,高楼层 ,58.28,平层,精装
439.0,49768,"['通州', '武夷花园']",2室2厅1厨1卫,高楼层 ,88.21,平层,简装
469.0,65540,"['通州', '武夷花园']",2室1厅1厨1卫,高楼层 ,71.56,平层,其他
469.0,57646,"['通州', '武夷花园']",2室1厅1厨1卫,高楼层 ,81.36,平层,精装
