总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
1080.0,114723,"['海淀', '五道口']",3室1厅1厨1卫,低楼层 ,94.14,平层,精装
475.0,53861,"['海淀', '西山']",2室1厅1厨1卫,中楼层 ,88.19,平层,简装
1630.0,136642,"['海淀', '田村']",3室2厅1厨2卫,中楼层 ,119.29,平层,精装
596.0,82435,"['海淀', '魏公村']",3室1厅1厨1卫,高楼层 ,72.3,平层,精装
540.0,100038,"['海淀', '双榆树']",2室1厅1厨1卫,底层 ,53.98,平层,精装
560.0,77498,"['海淀', '学院路']",2室1厅1厨1卫,顶层 ,72.26,平层,精装
215.0,52581,"['海淀', '苏州桥']",2房间1卫,高楼层 ,40.89,平层,精装
207.0,38122,"['海淀', '马甸']",2房间1卫,中楼层 ,54.3,平层,精装
155.0,30883,"['海淀', '定慧寺']",2房间1卫,低楼层 ,50.19,平层,精装
1440.0,105813,"['海淀', '苏州桥']",3室1厅1厨2卫,中楼层 ,136.09,暂无数据,精装
470.0,110850,"['海淀', '苏州桥']",1室0厅1厨1卫,中楼层 ,42.4,暂无数据,精装
450.0,84428,"['海淀', '学院路']",2室1厅1厨1卫,顶层 ,53.3,平层,精装
345.0,74067,"['海淀', '清河']",1室1厅1厨1卫,高楼层 ,46.58,平层,精装
570.0,81105,"['海淀', '定慧寺']",2室1厅1厨1卫,顶层 ,70.28,平层,精装
438.0,59902,"['海淀', '清河']",2室1厅1厨1卫,顶层 ,73.12,平层,简装
1130.0,101922,"['海淀', '甘家口']",4室1厅1厨2卫,低楼层 ,110.87,平层,精装
1789.0,108880,"['海淀', '四季青']",3室1厅1厨2卫,高楼层 ,164.31,平层,简装
600.0,95847,"['海淀', '牡丹园']",2室1厅1厨1卫,高楼层 ,62.6,平层,精装
1750.0,100784,"['海淀', '马连洼']",3室2厅2厨2卫,中楼层 ,173.64,平层,精装
1650.0,102632,"['海淀', '世纪城']",3室2厅1厨2卫,底层 ,160.77,平层,简装
780.0,79527,"['海淀', '小西天']",2室1厅1厨1卫,中楼层 ,98.08,平层,简装
850.0,91173,"['海淀', '牡丹园']",2室1厅1厨1卫,低楼层 ,93.23,平层,精装
631.0,114895,"['海淀', '中关村']",2室1厅1厨1卫,中楼层 ,54.92,平层,精装
820.0,76422,"['海淀', '学院路']",2室1厅1厨1卫,低楼层 ,107.3,平层,精装
580.0,102113,"['海淀', '牡丹园']",2室1厅1厨1卫,中楼层 ,56.8,平层,简装
1165.0,99863,"['海淀', '甘家口']",3室1厅1厨1卫,高楼层 ,116.66,平层,精装
468.0,86683,"['海淀', '北太平庄']",1室1厅1厨1卫,低楼层 ,53.99,平层,精装
1220.0,90957,"['海淀', '公主坟']",3室2厅1厨2卫,中楼层 ,134.13,平层,简装
1278.0,114302,"['海淀', '紫竹桥']",2室1厅1厨2卫,中楼层 ,111.81,平层,精装
730.0,83477,"['海淀', '学院路']",2室1厅1厨1卫,低楼层 ,87.45,平层,精装
799.0,89175,"['海淀', '马连洼']",3室1厅1厨1卫,中楼层 ,89.6,平层,简装
629.0,107448,"['海淀', '双榆树']",2室1厅1厨1卫,中楼层 ,58.54,平层,简装
478.0,52419,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,91.19,平层,精装
328.0,47039,"['海淀', '海淀北部新区']",2室1厅1厨1卫,顶层 ,69.73,平层,精装
660.0,95101,"['海淀', '小西天']",3室1厅1厨1卫,中楼层 ,69.4,平层,简装
608.0,90652,"['海淀', '五棵松']",2室1厅1厨1卫,中楼层 ,67.07,平层,精装
615.0,70544,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,87.18,平层,精装
545.0,86371,"['海淀', '西三旗']",2室1厅1厨1卫,中楼层 ,63.1,平层,简装
1045.0,80151,"['海淀', '玉泉路']",3室1厅1厨1卫,中楼层 ,130.38,平层,精装
1180.0,84262,"['海淀', '清河']",3室1厅1厨2卫,低楼层 ,140.04,平层,简装
2279.0,143650,"['海淀', '万柳']",4室2厅1厨2卫,顶层 ,158.65,平层,精装
1180.0,87694,"['海淀', '上地']",3室2厅1厨2卫,低楼层 ,134.56,平层,精装
950.0,73224,"['海淀', '学院路']",3室1厅1厨1卫,中楼层 ,129.74,平层,其他
2650.0,99681,"['海淀', '魏公村']",7室1厅1厨4卫,中楼层 ,265.85,复式,简装
1840.0,122455,"['海淀', '定慧寺']",3室1厅1厨2卫,中楼层 ,150.26,平层,简装
1450.0,90293,"['海淀', '四季青']",3室2厅1厨2卫,底层 ,160.59,平层,简装
1200.0,77761,"['海淀', '中关村']",3室2厅1厨2卫,低楼层 ,154.32,平层,精装
1990.0,124096,"['海淀', '世纪城']",4室2厅1厨3卫,低楼层 ,160.36,平层,精装
3075.0,179930,"['海淀', '万柳']",3室2厅1厨2卫,中楼层 ,170.9,平层,精装
1248.0,85346,"['海淀', '田村']",3室2厅1厨2卫,中楼层 ,146.23,平层,精装
3710.0,148022,"['海淀', '西北旺']",4室3厅1厨2卫,低楼层 ,250.64,平层,精装
490.0,50883,"['海淀', '海淀北部新区']",3室2厅1厨1卫,低楼层 ,96.3,平层,简装
1750.0,120416,"['海淀', '四季青']",3室2厅1厨2卫,顶层 ,145.33,平层,简装
1335.0,87284,"['海淀', '西三旗']",3室2厅1厨1卫,中楼层 ,152.95,平层,精装
2068.0,133068,"['海淀', '紫竹桥']",3室2厅1厨2卫,高楼层 ,155.41,平层,简装
1390.0,64251,"['海淀', '海淀北部新区']",4室1厅1厨3卫,底层 ,216.34,复式,毛坯
4680.0,173084,"['海淀', '万柳']",4室3厅1厨5卫,中楼层 ,270.39,复式,精装
1630.0,104932,"['海淀', '马连洼']",3室2厅1厨2卫,高楼层 ,155.34,平层,精装
1238.0,87043,"['海淀', '田村']",3室2厅1厨2卫,低楼层 ,142.23,平层,简装
1958.0,99366,"['海淀', '马连洼']",8室3厅1厨4卫,中楼层 ,197.05,复式,精装
860.0,66002,"['海淀', '海淀北部新区']",3室2厅1厨2卫,底层 ,130.3,复式,精装
1849.0,120276,"['海淀', '紫竹桥']",3室2厅1厨3卫,顶层 ,153.73,平层,精装
1370.0,57780,"['海淀', '海淀北部新区']",4室2厅1厨3卫,中楼层 ,237.11,复式,简装
800.0,69736,"['海淀', '玉泉路']",3室2厅1厨2卫,中楼层 ,114.72,复式,简装
745.0,58108,"['海淀', '西二旗']",3室2厅1厨2卫,中楼层 ,128.21,平层,精装
899.0,92824,"['海淀', '西三旗']",3室2厅1厨2卫,顶层 ,96.85,复式,精装
1330.0,97017,"['海淀', '田村']",3室2厅1厨2卫,高楼层 ,137.09,平层,简装
1850.0,87529,"['海淀', '小西天']",3室2厅1厨2卫,顶层 ,211.36,平层,简装
2150.0,89808,"['海淀', '四季青']",5室3厅1厨3卫,中楼层 ,239.4,复式,精装
460.0,77442,"['海淀', '紫竹桥']",2室1厅1厨1卫,顶层 ,59.4,平层,精装
580.0,91339,"['海淀', '双榆树']",2室1厅1厨1卫,中楼层 ,63.5,平层,其他
1400.0,139429,"['海淀', '清河']",2室2厅1厨1卫,中楼层 ,100.41,平层,精装
618.0,108118,"['海淀', '甘家口']",1室1厅1厨1卫,中楼层 ,57.16,平层,其他
675.0,111479,"['海淀', '甘家口']",3室1厅1厨1卫,中楼层 ,60.55,平层,简装
850.0,100891,"['海淀', '甘家口']",2室1厅1厨1卫,低楼层 ,84.25,平层,毛坯
770.0,91536,"['海淀', '田村']",2室1厅1厨1卫,高楼层 ,84.12,平层,精装
475.0,75649,"['海淀', '清河']",2室1厅1厨1卫,高楼层 ,62.79,平层,精装
760.0,96447,"['海淀', '知春路']",2室1厅1厨1卫,中楼层 ,78.8,平层,其他
495.0,84906,"['海淀', '知春路']",2室1厅1厨1卫,高楼层 ,58.3,平层,精装
435.0,73542,"['海淀', '西三旗']",2室1厅1厨1卫,低楼层 ,59.15,平层,精装
500.0,85325,"['海淀', '紫竹桥']",1室1厅1厨1卫,高楼层 ,58.6,平层,简装
960.0,96222,"['海淀', '知春路']",2室1厅1厨1卫,低楼层 ,99.77,平层,简装
1230.0,84560,"['海淀', '上地']",3室2厅1厨2卫,顶层 ,145.46,平层,精装
1228.0,106867,"['海淀', '北太平庄']",3室1厅1厨2卫,低楼层 ,114.91,平层,简装
510.0,94218,"['海淀', '小西天']",2室1厅1厨1卫,顶层 ,54.13,平层,简装
758.0,120509,"['海淀', '五道口']",2室1厅1厨1卫,顶层 ,62.9,平层,精装
410.0,70812,"['海淀', '小西天']",2室1厅1厨1卫,顶层 ,57.9,平层,精装
520.0,94546,"['海淀', '定慧寺']",2室1厅1厨1卫,中楼层 ,55.0,平层,简装
368.0,86998,"['海淀', '五棵松']",1室1厅1厨1卫,低楼层 ,42.3,平层,简装
568.0,89732,"['海淀', '小西天']",3室1厅1厨1卫,高楼层 ,63.3,平层,精装
570.0,82549,"['海淀', '紫竹桥']",3室1厅1厨1卫,低楼层 ,69.05,平层,毛坯
770.0,99612,"['海淀', '紫竹桥']",3室1厅1厨1卫,低楼层 ,77.3,平层,简装
1300.0,127853,"['海淀', '五道口']",3室1厅1厨1卫,中楼层 ,101.68,平层,简装
370.0,76463,"['海淀', '学院路']",1室0厅1厨1卫,低楼层 ,48.39,平层,简装
1290.0,123789,"['海淀', '北太平庄']",3室1厅1厨2卫,高楼层 ,104.21,平层,其他
760.0,106592,"['海淀', '双榆树']",3室1厅1厨1卫,低楼层 ,71.3,平层,精装
558.0,89711,"['海淀', '紫竹桥']",2室1厅1厨1卫,低楼层 ,62.2,平层,简装
1400.0,134267,"['海淀', '中关村']",3室1厅1厨1卫,中楼层 ,104.27,平层,精装
945.0,85917,"['海淀', '五棵松']",3室1厅1厨1卫,中楼层 ,109.99,平层,简装
680.0,112027,"['海淀', '双榆树']",3室1厅1厨1卫,顶层 ,60.7,平层,其他
500.0,55810,"['海淀', '海淀北部新区']",3室2厅1厨1卫,低楼层 ,89.59,平层,简装
452.0,50351,"['海淀', '海淀北部新区']",2室1厅1厨1卫,中楼层 ,89.77,平层,精装
1038.0,99645,"['海淀', '紫竹桥']",3室1厅1厨1卫,高楼层 ,104.17,平层,精装
528.0,93452,"['海淀', '白石桥']",2室1厅1厨1卫,底层 ,56.5,平层,简装
499.0,98229,"['海淀', '双榆树']",2室1厅1厨1卫,底层 ,50.8,平层,精装
460.0,68657,"['海淀', '西三旗']",2室1厅1厨1卫,底层 ,67.0,平层,精装
798.0,72513,"['海淀', '六里桥']",2室1厅1厨1卫,高楼层 ,110.05,平层,精装
812.0,78085,"['海淀', '玉泉路']",3室1厅1厨1卫,高楼层 ,103.99,平层,简装
675.0,106636,"['海淀', '苏州桥']",2室1厅1厨1卫,高楼层 ,63.3,平层,其他
419.0,76881,"['海淀', '小西天']",2室1厅1厨1卫,顶层 ,54.5,平层,简装
